alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
186.727852830871,58.6667762474625,19.75402,19.57128,19.63733,19.45845,19.46964,QSO,1.615039,6968,56443
18.0917828122176,12.4856233110441,24.36509,22.73619,21.05023,19.80026,19.27539,GALAXY,0.5969935,4664,56192
251.012536747714,39.1830837227385,17.99475,16.7659,16.38564,17.391,16.19049,STAR,-0.0003680995,818,52395
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,STAR,0.0004510147,293,51689
329.678971622698,16.0454830105997,26.1033,21.38478,19.59126,18.67256,18.251,GALAXY,0.4897196,5061,55806
8.96368884032921,12.6877447778838,21.19384,18.81395,17.61691,17.04497,16.64253,GALAXY,0.1373773,6196,56189
2.8326698977104,-9.66127181945953,18.32819,16.65995,15.86968,15.42563,15.10048,GALAXY,0.06241285,651,52141
153.823125308092,35.6378532345143,23.69957,21.96303,20.06411,19.10647,18.72216,GALAXY,0.5183434,4568,55600
158.076116453942,36.7595573205687,24.82923,22.35921,20.50724,19.37421,18.91545,GALAXY,0.6012319,4559,55597
123.659156161641,29.8287373385031,22.53043,21.22256,19.40049,18.42237,17.85183,GALAXY,0.5185823,4447,55542
186.878674035275,-0.681400351735915,17.57692,16.26823,15.78319,15.60217,15.53277,STAR,-9.536685e-05,2558,54140
199.232581119873,-0.644457333819752,19.76888,18.63491,18.73255,18.77771,18.85147,STAR,-0.0004017717,7456,56727
123.588261199545,21.8184654358783,26.44449,21.96487,20.35711,19.58243,19.28244,GALAXY,0.4249598,4479,55592
318.010810438496,1.04491985140201,21.10752,19.58689,18.88841,18.59554,18.41683,STAR,5.33436e-05,1919,53240
319.269878716993,1.11192335174119,22.54852,21.16721,20.03672,19.92784,19.98639,QSO,3.855114,4192,55469
13.0550995919389,7.86691260233601,25.95676,23.43466,21.72391,20.52369,19.64881,STAR,-0.0002515113,11054,58424
237.126121550972,12.5089828326052,20.1323,18.52952,17.55275,17.0943,16.74113,GALAXY,0.09570105,2519,54570
217.720839270566,54.8930671903828,21.78872,20.67713,20.21373,19.95984,19.74345,QSO,0.8857384,6710,56416
234.35882541552,47.7232718085548,21.17036,21.13538,21.18324,20.65412,20.5444,QSO,1.89092,8429,57893
237.764437598387,45.5194909177049,20.50738,20.59834,20.34792,20.48166,20.55261,QSO,1.139853,8508,57845
37.2307833074643,-0.873170369062703,24.15438,22.84273,21.22037,20.07809,19.53016,GALAXY,0.5708271,3744,55209
33.2121703879989,-0.882231325351706,21.60847,20.20216,19.31935,18.85151,18.53759,GALAXY,0.2135794,1557,53301
358.991829744244,32.7490859208678,22.6256,22.02104,22.06787,22.44037,22.17338,STAR,-0.001960059,7751,58081
229.592301529118,7.90956414133771,21.29592,20.58426,20.0962,19.995,20.01349,QSO,2.082708,5490,56003
353.48773127961,1.06993779262198,22.09495,21.19813,19.39831,18.52655,18.07444,GALAXY,0.4963937,384,51821
354.05596193191,1.06681293561671,23.38341,23.09461,20.88321,19.47497,18.96469,GALAXY,0.6518106,4213,55449
346.626348317356,1.09219083701706,23.1175,21.32869,19.5231,18.86326,18.49749,GALAXY,0.3495727,678,52884
260.809539587975,27.3064300533439,19.70326,18.75063,18.36219,18.22658,18.14936,STAR,-7.997128e-05,5003,55715
261.021046333877,27.0260764352682,19.04002,17.91909,17.39395,17.18697,17.06853,STAR,-0.0009000264,2182,53905
120.653836737832,15.803789655634,17.29643,17.4205,17.78016,18.09145,18.3647,QSO,2.528862,4494,55569
168.135779704055,57.5357593954648,19.99837,19.86489,19.75659,19.77514,19.57494,QSO,2.125193,7102,56666
168.29544714763,57.6441375374215,21.77422,21.78991,21.17277,21.49107,21.62751,QSO,1.167699,8177,57374
179.887714218078,58.4778981273162,22.75612,21.71972,21.43072,21.37995,21.57669,QSO,1.446064,8237,58162
15.7435995176589,12.5488480443182,25.52143,22.54873,20.36722,19.26762,18.67421,GALAXY,0.6041437,4660,56191
355.588999619859,12.6286211022216,24.8287,22.2805,20.77792,19.95224,19.49095,GALAXY,0.4769916,6150,56187
119.256881524946,50.1785285522525,24.9269,21.0795,19.25543,18.61692,18.19862,GALAXY,0.3814888,3677,55205
200.699178282226,28.796468674718,22.39319,22.2237,20.36184,19.38862,18.80692,GALAXY,0.5217436,6489,56329
355.160862252113,14.7260059724487,20.05819,18.61403,17.70398,17.25208,16.95006,GALAXY,0.120834,747,52234
222.548193689589,35.6847061995843,23.70955,22.05954,21.61527,21.08128,20.58701,QSO,2.319184,4718,56014
9.97278412016078,27.8710555114398,23.9769,22.31876,20.46046,19.5943,19.3604,GALAXY,0.4438925,6282,56572
351.214663772743,27.3739234592819,24.4686,22.75945,20.93481,19.90759,19.19551,GALAXY,0.5207413,6587,56537
354.88252100874,27.6380702862611,21.25133,18.8992,17.7983,17.27851,16.87664,GALAXY,0.1205624,7700,58016
356.022179861694,19.2051812937218,19.56115,17.46861,16.53233,16.10071,15.75895,GALAXY,0.06827417,6126,56269
329.006523267275,15.8222278431357,19.53389,17.43,16.40314,15.89867,15.51525,GALAXY,0.09370936,5061,55806
98.9320067696859,25.7489211980901,19.47736,17.72831,16.9029,16.54764,16.30774,STAR,0.0001504795,2678,54173
181.412132369809,58.7768222617375,19.37985,19.16329,18.89899,18.94552,18.93634,QSO,1.015593,954,52405
342.048213901266,25.2746461877733,25.07068,22.77665,21.09259,20.00876,19.557,GALAXY,0.5223318,6290,56238
139.202458042332,19.8426995411945,23.06506,22.72862,22.23691,21.69096,20.62526,GALAXY,0.8660654,9562,57817
358.063376883232,21.3435375715856,21.53471,21.33192,21.08203,20.70811,21.03552,QSO,2.072516,7598,56956
162.18782214877,3.47627162990404,23.8911,23.44052,21.62801,19.05082,17.40808,QSO,1.233399,4774,55659
323.929458571568,8.89572441796487,23.10837,22.91412,21.12144,19.82965,19.19133,GALAXY,0.6567249,4088,55451
345.410515470138,1.96400232680909,20.5552,20.23514,19.93363,19.66719,19.5911,QSO,1.551885,9172,58015
180.366386052838,9.07538014297797,19.73277,18.87196,18.59904,18.48734,18.46356,STAR,0.0002961677,5385,55960
138.868656340231,35.9207155445112,22.32025,20.15782,18.6342,18.04655,17.62947,GALAXY,0.2887017,4644,55922
132.408263408984,26.8519161986835,22.86526,22.5471,21.22686,20.26619,19.7599,GALAXY,0.4505151,5181,56298
322.689058615069,0.122920241697527,24.40899,24.83298,24.07063,22.41799,21.6447,GALAXY,0.09386768,9224,57933
355.924914421408,-1.9271537555499,23.47227,22.60333,21.86457,21.33959,20.61481,GALAXY,0.3154943,9209,57686
356.26099038862,-1.97916156736717,24.37423,22.22908,20.52307,19.63599,19.24834,GALAXY,0.4264038,4357,55829
221.249135062913,41.8737508957128,22.00407,21.84242,21.43292,21.58932,21.53514,QSO,1.013489,8497,58161
165.41710418437,41.5263620609617,21.71273,21.39,21.11589,20.98513,21.11331,QSO,1.439161,8366,57432
240.896673317967,24.6127656901677,22.62441,22.45476,20.98439,20.00581,19.41156,GALAXY,0.6609489,3940,55327
222.032456411998,53.4590130433055,20.56656,20.48502,20.43689,20.40608,20.35057,QSO,1.510443,8400,57837
225.577606018342,52.028685629457,20.24897,19.38657,19.18307,19.1229,19.03642,STAR,-0.001380214,8396,57837
0.65808339200214,10.7148022208,27.03113,23.22034,21.38096,20.26562,19.60374,GALAXY,0.6752512,11561,58485
335.775870657464,-0.379552993314288,22.24832,19.9619,19.44209,19.19319,19.01661,QSO,3.168099,4201,55443
336.323811900684,-0.214786333506481,21.5957,19.71653,18.93551,18.64241,18.38934,STAR,-0.0002103491,1138,53228
337.002549438195,-0.312840933126625,22.20364,21.32128,21.00874,20.96709,20.92783,QSO,2.228407,9148,58039
189.342067545887,30.536004751338,19.71127,18.79531,18.47835,18.34387,18.33621,STAR,-0.0001810109,6478,56341
11.2329516370549,-5.37819434197352,22.64353,23.41624,22.08016,20.61265,19.91955,GALAXY,0.7636107,7905,57666
232.602788797718,29.0093038045855,23.97258,21.48133,20.42922,19.59116,19.61336,GALAXY,0.4357134,3958,55329
160.37513631142,37.1366247237298,21.89308,21.26398,20.2022,19.47626,19.00593,GALAXY,0.5727895,4634,55626
165.990818288745,38.2378138507331,17.38339,15.85227,15.13257,14.76865,14.49249,GALAXY,0.03057399,1988,53469
233.833611386423,28.2541342518233,18.89943,17.74969,17.25082,16.98988,16.75104,GALAXY,0.07116906,1652,53555
201.293153560161,50.5675888274275,22.2184,21.51639,21.31206,21.3387,21.43511,STAR,-0.0006519255,8210,57426
206.975179598586,49.6107988669527,22.57097,21.80121,21.43297,21.15849,21.12499,QSO,1.45163,7430,57105
183.408339606817,-0.749649307502633,21.20057,20.56234,20.27252,20.20254,20.03061,STAR,0.0003729066,3845,55323
188.514147507651,-0.698352563875363,17.98901,17.04576,16.75776,16.65336,16.62115,STAR,0.0003791527,2895,54567
75.1103847054546,-3.38007031897664,19.61699,17.22307,16.12239,15.71778,15.49411,STAR,6.625622e-05,3209,54906
257.449561548427,33.4424083464855,20.55823,20.44093,20.25611,20.30565,20.11292,QSO,1.01187,976,52413
163.504620990937,22.7004130046248,17.99265,16.79052,16.39305,16.26839,16.2533,STAR,5.343638e-05,3251,54882
2.4297480711582,12.8178284510236,25.80538,23.40315,21.40946,20.29588,20.31503,GALAXY,0.5548002,6176,56264
323.857246056678,9.83413088846041,24.07885,22.91936,22.04216,20.4063,19.87456,GALAXY,0.6591457,4093,55475
133.447999182171,51.317484386634,22.92798,20.43621,19.14013,18.53477,18.18734,STAR,-0.0002313409,7294,56739
2.28356687789653,33.265861276255,22.5818,21.51439,20.80563,20.04211,19.82096,QSO,0.763385,7127,56566
122.050014018198,56.7958938523586,18.30824,17.31243,17.01097,16.88409,16.8687,STAR,0.0002472999,7280,56709
202.907136419706,47.1519394425669,24.67804,22.63094,20.9397,20.51927,19.80624,GALAXY,0.4029252,7407,56772
36.234509251143,-0.964933036803428,22.89764,22.64185,21.89297,21.75525,21.64843,QSO,2.112051,7334,56656
357.990037452464,35.7149094729091,22.12746,22.18593,21.95625,21.96748,21.68043,QSO,2.196218,7750,58402
175.138736855947,26.2661454966128,18.83582,17.92556,17.52907,17.34415,17.13678,STAR,0.0005492476,3221,54864
194.856227204289,6.91951118655828,18.32903,17.40786,17.07783,16.95595,16.91596,STAR,0.0001661175,4836,55689
15.3939057852506,7.8647866353313,24.17641,21.99763,21.76851,22.16086,21.7891,QSO,3.094815,4546,55835
143.780187469109,56.5839741878111,21.35161,20.07248,19.70071,19.48752,19.49595,STAR,-0.000372577,7445,56720
151.096161755621,58.9932400078194,21.59203,21.24652,21.15081,21.18104,20.422,QSO,0.8424459,7085,56625
246.962502423698,27.9232399491576,22.67314,22.0002,21.15386,20.13564,19.72009,GALAXY,0.690945,5005,55751
136.792064686536,35.1940221899597,23.21235,21.26769,19.35824,18.5063,18.1039,GALAXY,0.4873008,4645,55623
229.992649315314,29.3876570114424,17.1093,16.15853,15.89409,15.80249,15.78081,STAR,-0.0002521762,3871,55307
80.9066108169577,61.6255310678648,21.40203,19.15659,17.95944,17.46582,17.12476,STAR,5.257105e-05,2300,53682
238.027379407495,11.9162842684327,19.36205,18.43822,18.08009,17.95674,17.90752,STAR,0.0001293855,4882,55721
104.281014698039,64.7639299830599,19.22326,18.09899,17.70917,17.55586,17.53393,STAR,2.41056e-05,2337,53740
353.802660155062,27.6236246699084,20.87568,19.27255,17.64234,17.03971,16.66492,GALAXY,0.2819117,6301,56543
355.47540335454,27.7074377495002,18.2004,16.21987,15.28577,14.81264,14.45848,GALAXY,0.05519895,7698,58013
222.484951966338,53.3149848001448,25.50361,21.34118,19.88269,19.11472,18.66241,STAR,0.0001555481,8400,57837
12.0339353459692,10.7547113294725,23.21715,22.74993,21.04465,20.02067,19.58067,GALAXY,0.6678674,6205,56187
203.198402260015,50.3144958931848,21.60045,21.43967,21.32029,21.22882,20.48675,QSO,2.158421,8211,57423
252.788659442738,47.2460450837503,26.59105,23.4517,21.55296,20.49698,19.77733,GALAXY,0.7226853,8538,57549
229.849001077229,22.8416688851515,21.92327,20.55675,19.88337,19.4296,19.13523,QSO,0.6768369,3961,55654
188.127804600326,39.8705924459203,24.63802,22.10894,20.46956,19.59233,19.18217,GALAXY,0.4769532,3970,55591
128.384292296896,10.4206849724704,19.26656,18.51735,18.14951,17.90136,17.93922,GALAXY,0.1568476,2572,54056
158.246494725021,36.8102295437811,23.47062,21.65059,20.30139,19.56584,19.07426,GALAXY,0.2702154,4559,55597
130.355301822558,34.6391351360557,23.97112,22.3783,20.43502,19.45387,18.93719,GALAXY,0.5810724,4441,55532
193.712004392052,-0.409717762942213,23.136,21.37701,21.05013,21.13775,20.94894,QSO,0.2800429,3794,55241
332.576196741842,16.6118424185989,19.03093,17.34723,16.39497,15.91656,15.51637,GALAXY,0.02532007,5035,55829
138.56271747923,30.777724188183,23.94746,24.27166,22.05244,21.47584,21.78604,GALAXY,0.8444463,10443,58155
184.346760926715,43.2438484577963,21.86666,22.07463,21.9727,21.5773,21.50557,QSO,1.891257,8373,57785
224.903189340512,56.4282330497725,19.16916,17.77048,17.30722,17.11413,17.04445,STAR,-0.0001601852,8416,57894
232.745802478934,51.6246883121879,18.17002,17.00063,16.51666,16.30393,16.23425,STAR,-0.000683793,3429,54976
241.038460366935,46.2218736430062,20.66488,19.5808,19.57282,19.47438,19.5509,STAR,-0.001132085,3428,54979
132.662563274194,50.9003034381221,21.46159,20.92439,20.74086,20.45272,20.32026,QSO,0.5852585,5158,55913
214.591219090432,38.4472885412986,25.42828,22.44329,21.1669,19.85573,19.23544,STAR,-0.0003066086,10756,58226
191.443541303753,42.186997117251,21.45705,21.09951,20.74089,20.82534,20.37237,STAR,-0.0008681865,4703,55617
355.637963006011,21.2421917544142,19.80148,19.41558,19.22915,19.16463,18.90286,QSO,2.535236,7601,56959
216.463264102445,14.283826425228,23.81287,21.7223,20.42877,19.65456,19.19861,GALAXY,0.5640888,5461,56018
123.482987878377,65.9539099597781,19.31713,17.79001,17.16107,16.92206,16.80857,STAR,-0.0006276201,3286,54910
354.870719094801,1.16390582193054,22.8863,22.63638,22.07714,21.47265,21.68834,GALAXY,0.694202,9201,57724
351.159018391157,1.05795708001768,22.105,22.64349,22.09376,21.69442,20.95549,GALAXY,0.7845721,9203,57692
115.016717072198,44.5468620540283,20.88938,19.54179,18.09699,17.59609,17.16781,GALAXY,0.2776351,3669,55481
211.034335668244,6.5104621882341,26.13941,22.30681,20.94826,19.57859,19.17543,GALAXY,0.6831342,4863,55688
167.543252461377,41.4359784609337,20.62624,18.69032,17.7688,17.37372,17.04002,GALAXY,0.09424928,1437,53046
161.904055216807,37.5038955042651,22.47975,21.85816,20.57401,19.61989,19.16798,GALAXY,0.6617742,4634,55626
109.735967183564,40.7887069792748,17.50715,16.00413,15.36264,15.08531,14.95782,STAR,-0.0008970755,3205,54848
94.6880246569544,63.5352971980849,18.16716,16.51485,15.75641,15.35805,15.23041,STAR,-0.0003421008,2299,53711
116.310438814274,65.1962907990363,17.91087,16.24184,15.54404,15.27678,15.15918,STAR,-0.0001102938,2939,54515
118.735130043661,65.1426814506522,18.32702,16.05186,15.2029,14.92111,14.77447,STAR,-0.0002552791,2939,54515
236.948419348983,9.69767841317216,24.51736,22.18311,21.03052,19.76433,22.82689,STAR,-0.0002270703,5208,56008
9.05511724078502,28.0681401738585,22.34329,21.05904,19.23897,18.59467,18.20858,GALAXY,0.374561,6275,56245
9.73115968837647,27.9549294683911,22.61474,20.80234,19.04741,18.40638,17.95882,GALAXY,0.3347171,6282,56572
2.30876704942983,27.9927112463994,22.52857,20.60619,18.79513,18.18685,17.84968,GALAXY,0.3245627,7135,56564
9.85964885619376,27.8998367842496,26.99309,21.59628,20.03951,19.22464,18.80808,GALAXY,0.4372479,6275,56245
357.430924356443,27.7845459014193,25.95235,23.90644,21.71038,20.57804,19.83719,GALAXY,0.6023971,7697,57574
196.228670969103,26.1955198973437,22.09066,21.74058,21.52912,21.72137,21.31038,QSO,0.9170286,5972,56334
157.149748236996,23.7401469529639,20.67791,19.87033,19.57599,19.39064,19.42427,STAR,8.836723e-05,2349,53734
192.432317182245,26.2749076271997,18.93328,18.87832,18.70573,18.46231,18.53763,QSO,1.843066,2238,54205
118.670885154657,31.5095551566498,23.33335,21.03953,19.28476,18.58289,18.15621,GALAXY,0.4094324,3752,55236
113.760133596633,25.94306018849,23.81119,23.3431,21.68579,20.43114,20.18698,GALAXY,0.5983697,4464,55866
118.454140396786,31.1721960752522,23.43244,22.07163,20.50888,19.60493,19.15056,GALAXY,0.5774766,3752,55236
120.118499578694,21.6260322303076,22.16306,19.93894,18.19747,17.55887,17.21565,GALAXY,0.3113224,1583,52941
148.057828942295,37.4331707882835,26.57534,21.53008,19.67517,18.85305,18.42973,GALAXY,0.4763862,4573,55587
4.95819629541336,3.74795328372883,22.82392,22.37625,22.30169,22.33701,21.86016,GALAXY,1.178365,9440,58072
123.860117068934,17.8502960019447,18.73841,17.84062,17.51051,17.32146,17.171,GALAXY,0.02894456,2271,53726
119.614536930313,15.586282259269,20.02943,18.45662,17.31317,16.80313,16.5052,GALAXY,0.1971899,2266,53679
359.493937108779,19.447466854604,22.92245,22.25678,21.04141,20.00923,19.57977,QSO,1.699927,6170,56240
168.457371228473,15.3318794704221,22.74838,21.82448,21.77769,21.85751,21.009,QSO,2.684268,5365,55945
337.925214426283,32.2777200390106,20.85219,20.42956,20.25024,20.36466,20.29458,QSO,0.956852,7710,58284
32.3726764594725,33.0223358527738,23.49549,21.34241,20.18422,19.34452,19.01711,GALAXY,0.4817401,6606,56596
185.775107060504,47.1401436462574,23.42628,22.67392,21.29415,20.75197,19.92584,GALAXY,0.4603507,7421,57159
33.7727961596082,-0.492638109638439,23.00787,23.88843,21.55349,20.50799,19.85151,QSO,1.174006,7831,57016
36.7585528723102,-0.568381390774597,22.61619,22.18425,21.78149,21.87491,22.25152,QSO,1.107886,6370,56238
312.407450558349,1.16241944130856,20.74239,20.38265,20.25318,20.29284,20.25543,QSO,0.530917,1116,52932
180.016185003335,8.60975280095308,24.18486,21.7332,21.17846,21.00285,20.70335,QSO,3.132963,5389,55953
195.918484657391,7.05264901734932,18.58932,16.67617,15.78841,15.38117,15.07059,GALAXY,0.04631849,1794,54504
212.161565981228,48.3941535609121,20.44008,19.91969,19.55359,19.30452,19.01089,QSO,2.134216,6746,56386
237.858255843123,12.3704385129618,23.1731,22.59076,21.10976,20.11051,19.80442,GALAXY,0.5671206,4882,55721
217.796256471157,36.407781117162,21.25997,20.8994,20.60489,20.6566,20.52808,QSO,2.421213,10753,58242
216.453837552763,36.7953371005672,23.89521,21.86961,20.90834,21.19504,20.158,STAR,-0.0001723881,10756,58226
336.678523328812,26.2237157710339,24.75837,23.60128,21.8536,20.71933,19.74006,GALAXY,0.0,7654,57330
356.075024675004,10.8255212281248,28.09553,22.96338,21.25453,20.17924,19.4451,GALAXY,0.81833,11555,58452
216.494606952731,14.3968707455639,23.63259,22.68902,20.82941,19.67701,19.30153,GALAXY,0.5792909,5461,56018
218.16753991953,14.0992812007115,22.01517,20.11429,18.48002,17.89,17.48387,GALAXY,0.3221088,2747,54233
2.12164867836918,33.221687434428,23.32017,20.40537,18.60331,18.04383,17.66381,GALAXY,0.2238404,7127,56566
197.575064986382,6.22801206267079,21.66213,18.77474,17.40561,16.77802,16.44571,STAR,5.197e-05,1795,54507
358.537395190329,36.3888601848312,19.10286,17.62765,16.93779,16.65681,16.49848,STAR,-0.0003481017,1880,53262
0.0483262939090991,32.0258493744229,24.26849,20.8874,19.95391,19.54885,19.32363,STAR,-0.0001057432,6498,56565
135.802779097622,12.0751403674954,25.49374,22.71221,21.40117,20.09832,19.6748,GALAXY,0.6093252,5298,55979
342.925185428563,18.0697944810152,24.04771,22.68165,20.68575,19.51394,18.85832,GALAXY,0.5986274,5027,56218
2.27071665844154,-9.64138716579342,23.19168,22.34821,20.82507,19.86848,19.3671,GALAXY,0.4032191,7168,56625
18.4264402681926,-9.39771794497345,19.49421,17.87799,16.97215,16.42752,16.0434,GALAXY,0.08277663,660,52177
129.145620618831,48.4080717694794,24.84852,21.02685,19.47008,18.34413,17.68612,STAR,5.641628e-05,3175,54828
224.993474981405,56.5059335501141,19.85561,19.57975,19.36141,19.16481,19.12058,QSO,1.466152,792,52353
27.1416853704826,-2.84512390894171,24.6748,21.43934,21.04977,21.23156,21.19997,QSO,1.231773,4348,55559
17.9598944523007,0.417719520227624,22.09934,21.79491,21.56643,21.39108,21.03818,QSO,1.388602,3736,55214
19.3695013382824,0.395021037283273,23.27413,21.61568,21.5372,21.37202,21.55661,QSO,2.796863,7876,57002
53.2024212506071,0.397983381821937,19.54668,17.66073,17.05564,16.75664,16.52784,GALAXY,0.0234937,415,51810
172.797446003362,7.00297779184027,22.71777,21.36483,20.1321,19.3755,18.981,GALAXY,0.4817635,4849,55945
350.571689017497,1.09471764586215,20.17887,18.64683,17.6103,17.15355,16.73497,GALAXY,0.1206381,680,52200
93.9893512047659,63.3593127200201,20.45335,18.86898,18.08166,17.73034,17.51805,STAR,-0.0002019201,2299,53711
45.2526621420562,38.2020436665534,17.74842,16.16789,15.56656,15.34715,15.24768,STAR,-1.904313e-05,2441,54065
122.733925474968,25.4547494778297,22.66881,20.3709,18.88707,17.08078,15.96335,STAR,0.0001945749,1265,52705
105.435589780074,64.7248823383977,18.75176,16.96109,16.28214,16.05854,15.96477,STAR,-3.889751e-06,2337,53740
186.406684876297,42.3950578043117,18.61064,18.44489,18.41688,18.21882,18.19687,QSO,1.829321,8384,57513
30.1726788148728,19.5337147514758,20.13379,19.93343,19.60683,19.38258,19.48617,QSO,1.49748,7632,56987
352.498361096471,20.972100652768,21.8627,21.21965,20.66491,20.09165,19.54731,QSO,0.5354135,6124,56211
353.38888136272,32.3254033851432,21.42579,21.03563,20.93858,20.77701,20.80376,QSO,1.579062,7766,58395
123.923394577023,54.9044307355948,23.36775,21.80396,20.69552,20.45928,19.86949,GALAXY,0.1749037,7281,57007
125.437001125158,56.2375760216295,22.98312,21.84679,20.376,19.55851,19.07042,GALAXY,0.5724843,5149,55944
1.4592070913867,7.20867057108925,21.39174,20.78365,20.57406,20.61868,20.48267,STAR,-0.0005765205,4533,55855
201.170661635296,47.3426711332002,22.62252,21.18631,19.40752,18.73773,18.34704,GALAXY,0.3529045,6743,56385
353.677037704773,27.5494599631991,18.70453,16.81696,15.90115,15.48198,15.13906,GALAXY,0.05644913,7699,57574
188.676119374371,7.09953307844413,20.32305,18.38093,17.4231,17.00533,16.6361,GALAXY,0.08405547,1627,53473
178.215198736808,39.6433251613201,22.91704,21.50402,20.23283,19.4134,19.01976,GALAXY,0.6384818,4697,55660
0.581372990748278,-9.75711700361149,19.48909,18.26568,17.35912,16.87472,16.59826,GALAXY,0.1897766,650,52143
7.19164214821795,-9.58424614994816,18.03997,16.97257,16.58127,16.19103,16.07045,GALAXY,0.07418772,653,52145
6.77602453543801,-9.76943641009156,19.15992,17.23567,16.24325,15.79941,15.40219,GALAXY,0.1047693,654,52146
200.592607784115,29.548213221577,21.03289,20.83735,20.61638,20.55884,20.07757,QSO,0.9846395,11401,58491
182.971377526812,7.21496348813879,19.88042,18.62174,17.75109,17.3589,17.01291,GALAXY,0.1361265,1624,53386
185.872145111175,-0.716358727772767,17.65942,16.5605,16.1778,16.04096,16.01527,STAR,0.0001283419,2558,54140
186.485619075612,-0.664786296473245,23.64747,21.69573,21.62788,21.5043,21.27912,STAR,0.0008144536,3792,55212
197.646931891503,-0.789716242059434,21.2598,20.85305,20.70879,20.4383,20.09717,QSO,1.57014,4052,55589
197.711531965535,-0.670142070321329,17.09557,15.7252,15.24324,15.06979,15.01804,STAR,0.0001044339,2901,54652
126.931410980293,23.8909164466597,23.83942,22.0369,20.36193,19.32398,19.20868,GALAXY,0.5374609,4467,55894
130.380558939557,25.6702752440163,22.18648,22.42933,21.90052,21.28914,22.35089,GALAXY,0.8201581,9600,58106
229.455453253925,7.92712257351401,19.60512,17.94071,17.27108,17.00865,16.8577,STAR,-0.0001209387,2724,54616
240.284967200297,6.01006705395563,19.81368,19.15893,19.1062,19.11386,18.90697,QSO,2.364157,4808,55705
120.602073736092,23.7180846503522,22.098,21.76197,21.7214,21.17584,21.38506,QSO,1.866928,11113,58425
149.07334432248,33.9779515112812,24.68198,23.13223,20.48646,19.18808,18.72128,GALAXY,0.6097031,5793,56337
174.936807794373,39.3668752964557,24.62152,22.83374,20.8344,19.81453,19.20378,GALAXY,0.5324739,4654,55659
141.930680878972,31.4054214381672,19.37785,18.02753,17.34901,16.96977,16.74814,GALAXY,0.1100416,1941,53386
354.815100636289,0.223151886192565,21.30647,19.65596,18.9495,18.7143,18.59329,STAR,1.328984e-05,1093,52591
16.8116424184251,0.382494292485611,21.89423,21.47215,21.30629,21.09543,20.92569,QSO,1.92237,7874,57279
18.2179913369444,0.385945352887658,23.40028,20.65059,19.31886,18.66935,18.35217,STAR,4.279378e-05,1499,53001
18.9109671832496,0.413445680225405,24.28318,22.4729,22.06767,21.75075,21.74379,QSO,1.508704,8789,57358
19.7206123430051,0.403042866957169,23.7926,22.29757,21.07828,20.02285,19.24929,STAR,6.468876e-08,8790,57363
184.878210588146,8.38734874617171,22.35032,21.39722,20.27777,19.56546,19.23086,GALAXY,0.5255254,5397,55944
346.462787791573,8.01198409675225,23.73146,21.58269,19.84181,19.01778,18.52416,GALAXY,0.557413,6168,56187
206.38188295584,40.4468784286726,19.38242,19.03931,19.05529,19.07575,18.94147,QSO,0.700817,1377,53050
351.032890920123,20.923196047518,21.44935,21.23479,20.85396,20.69683,20.15807,QSO,1.509249,6115,56237
352.166664324387,21.0703026817886,20.97104,21.04206,20.5015,20.3985,20.08472,QSO,1.386664,7604,56947
356.934459280438,21.3891558773683,25.49045,21.77913,20.60549,20.40023,20.2975,QSO,3.952275,6117,56272
230.198281090273,-1.28546262586305,20.05359,18.7409,18.08868,17.68046,17.4248,GALAXY,0.09256417,924,52409
1.27508176663332,26.8783665175109,19.61291,18.42068,17.95697,17.75767,17.71113,STAR,-0.0001575184,2824,54452
122.254867822179,29.1436596382254,22.41093,23.2452,21.63895,20.34101,19.43182,GALAXY,0.9190987,10288,58131
223.923424468421,10.8574866035705,22.36781,20.06538,18.45,17.86497,17.48841,GALAXY,0.3309588,5480,56001
29.8071819504796,-2.81210797870127,24.66137,22.98373,22.72287,22.1049,23.09812,GALAXY,1.058146,9326,57716
167.528052509947,49.3953078483404,24.53477,25.5135,24.51516,23.84127,19.59454,QSO,3.99397,7395,57131
234.584302882865,53.4201995141256,22.22612,21.64245,19.88154,18.95313,18.47714,GALAXY,0.5429431,6708,56452
137.966577931272,53.8663394306562,21.72999,21.70184,21.60297,21.32617,21.8749,QSO,1.689363,7288,57039
164.091603540084,5.70631822782698,18.61699,18.39063,18.66223,19.03583,19.24387,STAR,5.15972e-05,4854,55685
239.847550505628,42.7235942762899,25.56148,23.02617,21.36223,20.37314,19.61317,GALAXY,0.7382363,8509,57843
232.64758459088,47.2564257201132,19.5747,18.26049,17.25471,16.80126,16.51303,GALAXY,0.2146272,1332,52781
159.580845835671,24.2469615379781,20.63468,17.97317,16.7334,16.26855,16.02362,STAR,-1.358358e-05,3250,54883
189.114898332238,26.5309485608723,18.6818,18.64551,18.62518,18.45813,18.37308,QSO,1.833558,5981,56340
353.673539658914,27.4992732064151,18.48757,16.59505,15.67844,15.23334,14.87927,GALAXY,0.06062384,7700,58016
194.24689128128,8.45835487691359,18.9606,17.99127,17.6253,17.3013,17.22506,GALAXY,0.07232475,1792,54270
163.496248711665,40.7589812484572,23.0727,21.20448,19.37972,18.7238,18.30249,GALAXY,0.3887202,4629,55630
340.400230519738,24.9965478510451,22.51646,22.80124,20.80912,19.7358,19.44159,GALAXY,0.5070416,6298,56208
